_id,type,transaction_date,amount,status,medium,description,merchant_name,category,payer_id,payee_id,raw_source_table,raw_source_id,created_at
p_0cc4b0759b45da5fc298c64d3a10e4f6,merchant,2024-01-31,-47.44,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,0cc4b0759b45da5fc298c64d3a10e4f6,2025-10-25T18:50:18.14712
p_f8c62e59797814f61459dabf6b440c46,merchant,2024-02-01,-32.62,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,f8c62e59797814f61459dabf6b440c46,2025-10-25T18:50:18.14712
p_152170da2da5e2aa7ad80157f5d55030,merchant,2024-02-01,-110.42,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,152170da2da5e2aa7ad80157f5d55030,2025-10-25T18:50:18.14712
p_88f87e00cb6f3e8d9e84a092e7798938,merchant,2024-02-01,-74.48,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,88f87e00cb6f3e8d9e84a092e7798938,2025-10-25T18:50:18.14712
p_4e1b5981cfebf984981bcf4fdd05b7f4,merchant,2024-02-02,-135.34,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,4e1b5981cfebf984981bcf4fdd05b7f4,2025-10-25T18:50:18.14712
p_62ad865b22dc5083a61cd8c195ad729c,merchant,2024-02-02,-7.22,completed,balance,Subway,Subway,food_dining,account_123,,purchase,62ad865b22dc5083a61cd8c195ad729c,2025-10-25T18:50:18.14712
p_d0f7279459d3a7ccae231da08f260f0a,merchant,2024-02-03,-17.11,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,d0f7279459d3a7ccae231da08f260f0a,2025-10-25T18:50:18.14712
p_9d0f2d0c4528039d886ac10788f2fe05,merchant,2024-02-03,-2.25,completed,balance,Gymshark,Gymshark,health_fitness,account_123,,purchase,9d0f2d0c4528039d886ac10788f2fe05,2025-10-25T18:50:18.14712
p_ff1b537545b150fab3950916d9f21eb0,merchant,2024-02-04,-48.6,completed,balance,BP,BP,gas_transport,account_123,,purchase,ff1b537545b150fab3950916d9f21eb0,2025-10-25T18:50:18.14712
p_b4f86cce9d5a86c59884676694161fd6,merchant,2024-02-04,-48.36,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,b4f86cce9d5a86c59884676694161fd6,2025-10-25T18:50:18.14712
p_5788c4c4fd2794273f2922d11ac9b3bd,merchant,2024-02-04,-1.62,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,5788c4c4fd2794273f2922d11ac9b3bd,2025-10-25T18:50:18.14712
p_5fa88abfc74c654b328b653fd041846a,merchant,2024-02-04,-8.19,completed,balance,Walmart,Walmart,misc_pos,account_123,,purchase,5fa88abfc74c654b328b653fd041846a,2025-10-25T18:50:18.14712
p_27ab9ea3719e121c7a308ee0146d6f46,merchant,2024-02-05,-68.22,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,27ab9ea3719e121c7a308ee0146d6f46,2025-10-25T18:50:18.14712
p_6ebe8f1c7bedc1008a0c07480dc71875,merchant,2024-02-05,-80.42,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,6ebe8f1c7bedc1008a0c07480dc71875,2025-10-25T18:50:18.14712
p_e6cd14170007b1c8a9ac9347a9a99705,merchant,2024-02-05,-38.59,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,e6cd14170007b1c8a9ac9347a9a99705,2025-10-25T18:50:18.14712
p_01e43811548c56dc76fe743aa363cd50,merchant,2024-02-05,-117.27,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,01e43811548c56dc76fe743aa363cd50,2025-10-25T18:50:18.14712
p_7d92acbb2efc682e664f3ca210a8b545,merchant,2024-02-05,-4.27,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,7d92acbb2efc682e664f3ca210a8b545,2025-10-25T18:50:18.14712
p_e9d4d3d0f88e3207f06b69396ea9f854,merchant,2024-02-05,-10.02,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,e9d4d3d0f88e3207f06b69396ea9f854,2025-10-25T18:50:18.14712
p_88d0afc947c33958ddba2c070e991906,merchant,2024-02-05,-6.02,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,88d0afc947c33958ddba2c070e991906,2025-10-25T18:50:18.14712
p_3f5b67b5a07315cf5df98becffd40e55,merchant,2024-02-05,-64.94,completed,balance,IKEA,IKEA,home,account_123,,purchase,3f5b67b5a07315cf5df98becffd40e55,2025-10-25T18:50:18.14712
p_6773ecb5dc2b48becb963af7820cc757,merchant,2024-02-06,-103.89,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,6773ecb5dc2b48becb963af7820cc757,2025-10-25T18:50:18.14712
p_f3477eea25079226b855dcc309a17d3d,merchant,2024-02-06,-10.41,completed,balance,IKEA,IKEA,home,account_123,,purchase,f3477eea25079226b855dcc309a17d3d,2025-10-25T18:50:18.14712
p_43cdb1b6833a74bf3a71044194d6ef01,merchant,2024-02-07,-73.73,completed,balance,BP,BP,gas_transport,account_123,,purchase,43cdb1b6833a74bf3a71044194d6ef01,2025-10-25T18:50:18.14712
p_fcc9c5c24921b337357c517a8bcf68fb,merchant,2024-02-07,-9.36,completed,balance,Apple Store,Apple Store,shopping_pos,account_123,,purchase,fcc9c5c24921b337357c517a8bcf68fb,2025-10-25T18:50:18.14712
p_ef01f60b902bddbf4ac1f15157babe88,merchant,2024-02-07,-28.04,completed,balance,CVS,CVS,personal_care,account_123,,purchase,ef01f60b902bddbf4ac1f15157babe88,2025-10-25T18:50:18.14712
p_036c0832df60cd321e2e19abc44b37a7,merchant,2024-02-07,-47.01,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,036c0832df60cd321e2e19abc44b37a7,2025-10-25T18:50:18.14712
p_43785e21fe314e25022c9bbea75b6840,merchant,2024-02-08,-8.8,completed,balance,Apple Store,Apple Store,shopping_pos,account_123,,purchase,43785e21fe314e25022c9bbea75b6840,2025-10-25T18:50:18.14712
p_cc4a2a5b30ca0b06b12a3ba0be391090,merchant,2024-02-08,-47.8,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,cc4a2a5b30ca0b06b12a3ba0be391090,2025-10-25T18:50:18.14712
p_368100e948df391490cdec40a5fa5cea,merchant,2024-02-09,-67.57,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,368100e948df391490cdec40a5fa5cea,2025-10-25T18:50:18.14712
p_667081ff21776ad399623b07b2b0f9a3,merchant,2024-02-09,-6.15,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,667081ff21776ad399623b07b2b0f9a3,2025-10-25T18:50:18.14712
p_5d872ca5c00939107a6b5c4001d79351,merchant,2024-02-09,-13.72,completed,balance,IKEA,IKEA,home,account_123,,purchase,5d872ca5c00939107a6b5c4001d79351,2025-10-25T18:50:18.14712
p_e6100133ede5e6adb439008b226e089a,merchant,2024-02-09,-10.88,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,e6100133ede5e6adb439008b226e089a,2025-10-25T18:50:18.14712
p_65cb3829f863bf27f21025c7b5cb4136,merchant,2024-02-10,-58.99,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,65cb3829f863bf27f21025c7b5cb4136,2025-10-25T18:50:18.14712
p_075d57f84bd42d6fc46bd4094832602f,merchant,2024-02-10,-29.67,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,075d57f84bd42d6fc46bd4094832602f,2025-10-25T18:50:18.14712
p_1d1e2554d7f4b4ed260f90e43672a33b,merchant,2024-02-10,-145.21,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,1d1e2554d7f4b4ed260f90e43672a33b,2025-10-25T18:50:18.14712
p_378f454f9e838d294f0b73ed0517b1ea,merchant,2024-02-10,-7.39,completed,balance,Starbucks,Starbucks,food_dining,account_123,,purchase,378f454f9e838d294f0b73ed0517b1ea,2025-10-25T18:50:18.14712
p_a38e8d4b96ff653ea0150634abc7b509,merchant,2024-02-10,-1.07,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,a38e8d4b96ff653ea0150634abc7b509,2025-10-25T18:50:18.14712
p_e39642bf0184759a3b79e1c33d55121b,merchant,2024-02-11,-75.28,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,e39642bf0184759a3b79e1c33d55121b,2025-10-25T18:50:18.14712
p_4fc865bf59fc8d7cebf085e5d3c38948,merchant,2024-02-11,-36.55,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,4fc865bf59fc8d7cebf085e5d3c38948,2025-10-25T18:50:18.14712
p_c525b23a6b5bb2ff109573f9020b5f0a,merchant,2024-02-11,-90.38,completed,balance,Sam's Club,Sam's Club,grocery_pos,account_123,,purchase,c525b23a6b5bb2ff109573f9020b5f0a,2025-10-25T18:50:18.14712
p_94ed02c4222208517bdb49134137a105,merchant,2024-02-11,-208.57,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,94ed02c4222208517bdb49134137a105,2025-10-25T18:50:18.14712
p_4c95d8981611c9fbff285320122eab39,merchant,2024-02-11,-1.59,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,4c95d8981611c9fbff285320122eab39,2025-10-25T18:50:18.14712
p_da64d641c9a17c83bd7c543be2906a2e,merchant,2024-02-12,-7.84,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,da64d641c9a17c83bd7c543be2906a2e,2025-10-25T18:50:18.14712
p_fa1a52bb312eac6bcfb46b53f32349af,merchant,2024-02-12,-26.35,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,fa1a52bb312eac6bcfb46b53f32349af,2025-10-25T18:50:18.14712
p_79b71fa73f41c31805949257c4e3f0c4,merchant,2024-02-12,-1.59,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,79b71fa73f41c31805949257c4e3f0c4,2025-10-25T18:50:18.14712
p_219b87b6bbd13b883f7b5ebc71ddfa1f,merchant,2024-02-13,-66.59,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,219b87b6bbd13b883f7b5ebc71ddfa1f,2025-10-25T18:50:18.14712
p_9d6ad4a8ba73cfcb6433b9071077635f,merchant,2024-02-13,-36.26,completed,balance,Whole Foods Online,Whole Foods Online,grocery_net,account_123,,purchase,9d6ad4a8ba73cfcb6433b9071077635f,2025-10-25T18:50:18.14712
p_6a95574b7e390990426e61cc56725b99,merchant,2024-02-13,-121.9,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,6a95574b7e390990426e61cc56725b99,2025-10-25T18:50:18.14712
p_0199c506928b8f72b69a65e98c2ddd3d,merchant,2024-02-13,-21.14,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,0199c506928b8f72b69a65e98c2ddd3d,2025-10-25T18:50:18.14712
p_c991c73a11e3179e36470a8ac6fa1233,merchant,2024-02-14,-89.04,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,c991c73a11e3179e36470a8ac6fa1233,2025-10-25T18:50:18.14712
p_8c48bcc8d8ee7842cbceaa94215c90e0,merchant,2024-02-14,-166.27,completed,balance,McDonald's,McDonald's,food_dining,account_123,,purchase,8c48bcc8d8ee7842cbceaa94215c90e0,2025-10-25T18:50:18.14712
p_46967b635820968e180e9b6e613689ed,merchant,2024-02-14,-4.86,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,46967b635820968e180e9b6e613689ed,2025-10-25T18:50:18.14712
p_8e253eda845bd9fd8f1b24f6eb926940,merchant,2024-02-15,-64.46,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,8e253eda845bd9fd8f1b24f6eb926940,2025-10-25T18:50:18.14712
p_1961eb5696c9a42b5f8513a7b20ad5ee,merchant,2024-02-15,-97.71,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,1961eb5696c9a42b5f8513a7b20ad5ee,2025-10-25T18:50:18.14712
p_f232f9fb218ccd0f5e3fe343f5dc180d,merchant,2024-02-15,-2.84,completed,balance,Dollar Tree,Dollar Tree,misc_pos,account_123,,purchase,f232f9fb218ccd0f5e3fe343f5dc180d,2025-10-25T18:50:18.14712
p_2923b4f673b5ea34cd7baf08efdbe19b,merchant,2024-02-15,-67.48,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,2923b4f673b5ea34cd7baf08efdbe19b,2025-10-25T18:50:18.14712
p_26d27ab1a0060095ce9ca96a42462a3a,merchant,2024-02-16,-66.73,completed,balance,BP,BP,gas_transport,account_123,,purchase,26d27ab1a0060095ce9ca96a42462a3a,2025-10-25T18:50:18.14712
p_30ac1e2161648dd93d43d75b48f23350,merchant,2024-02-16,-45.07,completed,balance,Disney+,Disney+,entertainment,account_123,,purchase,30ac1e2161648dd93d43d75b48f23350,2025-10-25T18:50:18.14712
p_dc56f153a1a922fd216512a674fb9693,merchant,2024-02-17,-85.69,completed,balance,CVS,CVS,personal_care,account_123,,purchase,dc56f153a1a922fd216512a674fb9693,2025-10-25T18:50:18.14712
p_367260963a76c9baf48407c5b9b3bc35,merchant,2024-02-17,-36.16,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,367260963a76c9baf48407c5b9b3bc35,2025-10-25T18:50:18.14712
p_86352390df0f7e1b0048c16a8706bfe3,merchant,2024-02-18,-8.64,completed,balance,Amazon,Amazon,misc_net,account_123,,purchase,86352390df0f7e1b0048c16a8706bfe3,2025-10-25T18:50:18.14712
p_626278d4fa10b04a2ec37a07edc3050c,merchant,2024-02-18,-46.95,completed,balance,Whole Foods Online,Whole Foods Online,grocery_net,account_123,,purchase,626278d4fa10b04a2ec37a07edc3050c,2025-10-25T18:50:18.14712
p_4b30131b5f230ede7bc40cb8da140095,merchant,2024-02-18,-70.71,completed,balance,Starbucks,Starbucks,food_dining,account_123,,purchase,4b30131b5f230ede7bc40cb8da140095,2025-10-25T18:50:18.14712
p_3416d71e1cda9430dcb33b894c6612a5,merchant,2024-02-18,-1.92,completed,balance,Apple Store,Apple Store,shopping_pos,account_123,,purchase,3416d71e1cda9430dcb33b894c6612a5,2025-10-25T18:50:18.14712
p_9b7bd38718e8022d8b8a10a4411c563a,merchant,2024-02-18,-4.9,completed,balance,Nike.com,Nike.com,shopping_net,account_123,,purchase,9b7bd38718e8022d8b8a10a4411c563a,2025-10-25T18:50:18.14712
p_03823ea95e30997faa76f26acc243549,merchant,2024-02-19,-58.11,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,03823ea95e30997faa76f26acc243549,2025-10-25T18:50:18.14712
p_7ef0e8df857a2e22d2673be1dfab33dc,merchant,2024-02-19,-27.12,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,7ef0e8df857a2e22d2673be1dfab33dc,2025-10-25T18:50:18.14712
p_ac887f2e5f701ddaf2e23b8fadcc60f9,merchant,2024-02-19,-71.51,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,ac887f2e5f701ddaf2e23b8fadcc60f9,2025-10-25T18:50:18.14712
p_72d2588d67cab7c76c4cf14bce70c424,merchant,2024-02-19,-9.89,completed,balance,Shein,Shein,shopping_net,account_123,,purchase,72d2588d67cab7c76c4cf14bce70c424,2025-10-25T18:50:18.14712
p_0ade31ef5ccb09d56e8622fa979a0deb,merchant,2024-02-19,-6.97,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,0ade31ef5ccb09d56e8622fa979a0deb,2025-10-25T18:50:18.14712
p_cf3bbefbaf4b579781f1b1efedea9171,merchant,2024-02-19,-101.8,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,cf3bbefbaf4b579781f1b1efedea9171,2025-10-25T18:50:18.14712
p_a3069bcc0d885652185a73fb98231edc,merchant,2024-02-20,-9.82,completed,balance,eBay,eBay,misc_net,account_123,,purchase,a3069bcc0d885652185a73fb98231edc,2025-10-25T18:50:18.14712
p_766ebbdfbe7b52e3eae498749ce92635,merchant,2024-02-20,-7.2,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,766ebbdfbe7b52e3eae498749ce92635,2025-10-25T18:50:18.14712
p_f7bef0310b9e3439dea73ca4a7ec23ef,merchant,2024-02-20,-68.96,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,f7bef0310b9e3439dea73ca4a7ec23ef,2025-10-25T18:50:18.14712
p_4a5f08518b09ea576dbaffe61efe471f,merchant,2024-02-20,-9.35,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,4a5f08518b09ea576dbaffe61efe471f,2025-10-25T18:50:18.14712
p_20aa46d6515d34b3139263eec9ec7913,merchant,2024-02-21,-110.78,completed,balance,Target,Target,grocery_pos,account_123,,purchase,20aa46d6515d34b3139263eec9ec7913,2025-10-25T18:50:18.14712
p_10df861350f7e4afa5e91afdb37699e3,merchant,2024-02-21,-92.92,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,10df861350f7e4afa5e91afdb37699e3,2025-10-25T18:50:18.14712
p_2cfe4c9a06df615e721d05060da01ed0,merchant,2024-02-21,-26.03,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,2cfe4c9a06df615e721d05060da01ed0,2025-10-25T18:50:18.14712
p_6a6a668fb37a62c18374ff85cb61bb53,merchant,2024-02-22,-32.53,completed,balance,Shell,Shell,gas_transport,account_123,,purchase,6a6a668fb37a62c18374ff85cb61bb53,2025-10-25T18:50:18.14712
p_3af3a5667c492d4cc65bdcb52d070c2b,merchant,2024-02-22,-110.03,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,3af3a5667c492d4cc65bdcb52d070c2b,2025-10-25T18:50:18.14712
p_d34c4d2a4821ab3a7256335290e13742,merchant,2024-02-22,-27.36,completed,balance,Nike.com,Nike.com,shopping_net,account_123,,purchase,d34c4d2a4821ab3a7256335290e13742,2025-10-25T18:50:18.14712
p_dd0961151bc1364e1f84f0f477e80c90,merchant,2024-02-23,-115.11,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,dd0961151bc1364e1f84f0f477e80c90,2025-10-25T18:50:18.14712
p_07af39b151eb6dda7aff764f2f043c24,merchant,2024-02-23,-80.89,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,07af39b151eb6dda7aff764f2f043c24,2025-10-25T18:50:18.14712
p_9f25149672185b7ec83213998dc420cc,merchant,2024-02-23,-9.77,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,9f25149672185b7ec83213998dc420cc,2025-10-25T18:50:18.14712
p_4f1ad7d44231f35c4570875e9713ad7d,merchant,2024-02-23,-3.22,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,4f1ad7d44231f35c4570875e9713ad7d,2025-10-25T18:50:18.14712
p_b5eb4e88d0a2967d7f7a70ebd7fb84b6,merchant,2024-02-23,-5.81,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,b5eb4e88d0a2967d7f7a70ebd7fb84b6,2025-10-25T18:50:18.14712
p_b28eb88a3fa3321247ee989f4580ed03,merchant,2024-02-24,-91.5,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,b28eb88a3fa3321247ee989f4580ed03,2025-10-25T18:50:18.14712
p_d04f7a357944eb895fa646d67fd939ce,merchant,2024-02-24,-17.86,completed,balance,HBO Max,HBO Max,entertainment,account_123,,purchase,d04f7a357944eb895fa646d67fd939ce,2025-10-25T18:50:18.14712
p_83c59e7010b3995e66fb9bd5bc0f4265,merchant,2024-02-24,-3.61,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,83c59e7010b3995e66fb9bd5bc0f4265,2025-10-25T18:50:18.14712
p_1e858fcfc0fa5712cc483ea5bbd3daa1,merchant,2024-02-24,-64.62,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,1e858fcfc0fa5712cc483ea5bbd3daa1,2025-10-25T18:50:18.14712
p_c78ab6d4413fd7e9b6102c20660eff2a,merchant,2024-02-24,-3413.05,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,c78ab6d4413fd7e9b6102c20660eff2a,2025-10-25T18:50:18.14712
p_b8ace9c5d3ab2e92d0fa2c51f054aff1,merchant,2024-02-25,-55.57,completed,balance,Instacart,Instacart,grocery_net,account_123,,purchase,b8ace9c5d3ab2e92d0fa2c51f054aff1,2025-10-25T18:50:18.14712
p_d5a416dc90eabf5d2b08594b6d7269c5,merchant,2024-02-25,-69.33,completed,balance,IKEA,IKEA,home,account_123,,purchase,d5a416dc90eabf5d2b08594b6d7269c5,2025-10-25T18:50:18.14712
p_d59dea608dfe063558bd5e87719e2875,merchant,2024-02-25,-168.59,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,d59dea608dfe063558bd5e87719e2875,2025-10-25T18:50:18.14712
p_d26719256dcffacabe37ff0cb62dbf8a,merchant,2024-02-26,-64.98,completed,balance,BP,BP,gas_transport,account_123,,purchase,d26719256dcffacabe37ff0cb62dbf8a,2025-10-25T18:50:18.624901
p_3013587d07999bc14336f60c2e7b6369,merchant,2024-02-26,-87.13,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,3013587d07999bc14336f60c2e7b6369,2025-10-25T18:50:18.624901
p_480f2bf7a24a211323797c762be98c4e,merchant,2024-02-26,-9.97,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,480f2bf7a24a211323797c762be98c4e,2025-10-25T18:50:18.624901
p_fa50b0a01e1a6ea1fa9ea38b608b0b94,merchant,2024-02-26,-69.79,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,fa50b0a01e1a6ea1fa9ea38b608b0b94,2025-10-25T18:50:18.624901
p_06c10931f1a9aef4bc3d3786a8c6e143,merchant,2024-02-26,-27.38,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,06c10931f1a9aef4bc3d3786a8c6e143,2025-10-25T18:50:18.624901
p_73cd8c05086d97f516b5ee268b24ccda,merchant,2024-02-26,-50.66,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,73cd8c05086d97f516b5ee268b24ccda,2025-10-25T18:50:18.624901
p_402446a43cef57deb9fc58ff75614569,merchant,2024-02-26,-2.68,completed,balance,Disney+,Disney+,entertainment,account_123,,purchase,402446a43cef57deb9fc58ff75614569,2025-10-25T18:50:18.624901
p_c5a21da21c5028b9ddeacd195d6fa74e,merchant,2024-02-26,-6.41,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,c5a21da21c5028b9ddeacd195d6fa74e,2025-10-25T18:50:18.624901
p_b686a32d4eb7122a26e1b4bc8ee7b2d8,merchant,2024-02-26,-46.0,completed,balance,Subway,Subway,food_dining,account_123,,purchase,b686a32d4eb7122a26e1b4bc8ee7b2d8,2025-10-25T18:50:18.624901
p_5e18249338b0592cc1a28bcca3fe6760,merchant,2024-02-27,-14.68,completed,balance,IKEA,IKEA,home,account_123,,purchase,5e18249338b0592cc1a28bcca3fe6760,2025-10-25T18:50:18.624901
p_e2d6399e88d754d280c69389d3a4aafe,merchant,2024-02-27,-5.74,completed,balance,Shein,Shein,shopping_net,account_123,,purchase,e2d6399e88d754d280c69389d3a4aafe,2025-10-25T18:50:18.624901
p_5a78e72ec34f5e5847bbb0c4f5e462fb,merchant,2024-02-27,-4.17,completed,balance,Ebay,Ebay,shopping_net,account_123,,purchase,5a78e72ec34f5e5847bbb0c4f5e462fb,2025-10-25T18:50:18.624901
p_4804df08c38f4d6c5cb3f3747f66672d,merchant,2024-02-27,-57.13,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,4804df08c38f4d6c5cb3f3747f66672d,2025-10-25T18:50:18.624901
p_0e084a1110b5df26a3899a8668cf0c7a,merchant,2024-02-28,-324.54,completed,balance,Etsy,Etsy,misc_net,account_123,,purchase,0e084a1110b5df26a3899a8668cf0c7a,2025-10-25T18:50:18.624901
